Timestamp,x,y,DL Th,UL Th,Delay,Signal Quality,Bit Error Rate,Registration Status,Serving Cell State,Duplex Mode,MCC,MNC,Cell ID,PCID,TAC,ARFCN,Band,NR_DL Bandwidth,RSRP,RSRQ,SINR,SCS,SRXLEV
2024-12-16 10:42:00,17.5321013257754,-3.58944664558078,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:42:02,17.2593164787097,-3.60017437951167,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-88,-11,28,1,3648
2024-12-16 10:42:03,17.0369946958293,-3.63087833047424,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,28,1,2689
2024-12-16 10:42:05,16.5558780749664,-3.62733262301003,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,29,1,2879
2024-12-16 10:42:06,16.0494261905233,-3.60094216630171,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,29,1,3136
2024-12-16 10:42:08,15.5993387377675,-3.59881315866735,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,26,1,3712
2024-12-16 10:42:09,15.3737269432532,-3.63355914890176,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,26,1,3263
2024-12-16 10:42:11,15.1443809294138,-3.69709044760596,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,20,1,3456
2024-12-16 10:42:12,14.7154788614385,-3.782518012562,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-96,-11,20,1,2560
2024-12-16 10:42:15,14.2058459616512,-3.93350127190257,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-86,-11,24,1,3967
2024-12-16 10:42:17,13.7177754257839,-3.96397316136515,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,21,1,2879
2024-12-16 10:42:18,13.4731096567394,-3.95731742072984,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,19,1,3008
2024-12-16 10:42:19,13.237793318614,-3.95201369154767,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,26,1,3199
2024-12-16 10:42:20,12.9681098637946,-3.91540142187465,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:42:21,12.7106408656659,-3.89461606201973,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,17,1,2688
2024-12-16 10:42:22,12.4414215764199,-3.87724316788687,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,17,1,2688
2024-12-16 10:42:23,12.1957112982103,-3.87106945137181,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,17,1,2752
2024-12-16 10:42:24,11.9592898087594,-3.85438919017788,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,22,1,3328
2024-12-16 10:42:25,11.7142077020114,-3.85426682196817,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-12,22,1,2177
2024-12-16 10:42:26,11.4709294162281,-3.82932141319045,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-11,12,1,2112
2024-12-16 10:42:29,10.6996540003508,-3.82000802513734,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,13,1,3007
2024-12-16 10:42:31,10.0974927402279,-3.75393032622098,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,16,1,2303
2024-12-16 10:42:32,9.80956448021231,-3.74316712496987,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,16,1,2752
2024-12-16 10:42:34,9.326262502911,-3.70940035085715,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,13,1,2752
2024-12-16 10:42:36,9.05475093453315,-3.70695632735936,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,13,1,2559
2024-12-16 10:42:37,8.93506218893661,-3.67780051276545,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,14,1,3455
2024-12-16 10:42:38,8.93362165106001,-3.66312820478474,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:42:39,8.91010248117038,-3.66820200723246,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-81,-11,21,1,4542
2024-12-16 10:42:41,8.75102262636718,-3.82940213707136,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,13,1,2369
2024-12-16 10:42:42,8.35932725019991,-3.79914056917467,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,13,1,2688
2024-12-16 10:42:43,8.01176170940447,-3.77221284976216,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,14,1,2368
2024-12-16 10:42:44,7.74080433059415,-3.75635900961417,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,15,1,2559
2024-12-16 10:42:47,7.15565420684931,-3.74502879142568,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,6,1,2879
2024-12-16 10:42:48,6.86259806326609,-3.74509055687876,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-11,6,1,2303
2024-12-16 10:42:50,6.3157959137262,-3.73728587311329,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-103,-11,7,1,1728
2024-12-16 10:42:52,5.78582469987004,-3.73146614837467,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-12,10,1,2751
2024-12-16 10:42:53,5.53740510430864,-3.71718417042745,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-12,8,1,2751
2024-12-16 10:42:54,5.24027155899847,-3.70751862673678,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-14,1,1,1600
2024-12-16 10:42:55,4.9605918644199,-3.68868268190225,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-12,1,1,1856
2024-12-16 10:42:56,4.68353662685449,-3.67725072334457,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-12,21,1,2048
2024-12-16 10:42:57,4.42274771206017,-3.64548806878936,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-12,21,1,2048
2024-12-16 10:42:58,4.18758385146923,-3.63113044873655,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-104,-13,21,1,1663
2024-12-16 10:43:00,3.68206903443238,-3.58976280126717,0.0,0.0,0.000000,99,99,,,,,,,,,,,,,,,,
2024-12-16 10:43:01,3.43959433338623,-3.61995725280597,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:43:03,2.94305233729219,-3.60961444954402,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-13,9,1,2354
2024-12-16 10:43:04,2.67564540995413,-3.59992347100163,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-102,-12,9,1,1919
2024-12-16 10:43:07,2.20342671212276,-3.59508207240815,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-101,-13,1,1,1983
2024-12-16 10:43:08,2.11336303194697,-3.58169902803682,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-12,1,1,2368
2024-12-16 10:43:09,2.03071830952756,-3.56934973290708,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-12,6,1,2368
2024-12-16 10:43:29,2.02155187892569,-3.55633608799608,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-14,2,1,2752
2024-12-16 10:43:31,2.20507258694133,-3.52048280888808,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-103,-17,1,1,1664
2024-12-16 10:43:32,2.4493575997388,-3.30182015592323,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-20,1,1,2303
2024-12-16 10:43:33,2.63726189020603,-3.23830075093013,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-17,1,1,2179
2024-12-16 10:43:34,2.91617448884093,-3.10686299637683,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,1,1,3198
2024-12-16 10:43:35,2.98694620065878,-3.13815539899761,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-12,1,1,2240
2024-12-16 10:43:36,5.38547181300492,-7.18220539993406,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-99,-12,5,1,2240
2024-12-16 10:43:43,5.45194098107074,-6.93967231883105,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:43:45,5.47739190778507,-6.68772207345944,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-15,7,1,2048
2024-12-16 10:43:46,5.51090811215595,-6.17442436456822,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,2,1,3135
2024-12-16 10:43:47,5.49417973576265,-5.92047314004887,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,14,1,2943
2024-12-16 10:43:48,5.43678689044467,-5.70932907778646,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,14,1,2368
2024-12-16 10:43:49,5.34974318595457,-5.4953346774802,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,16,1,2368
2024-12-16 10:43:50,5.27172667344132,-5.26164084089948,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-96,-11,9,1,2623
2024-12-16 10:43:51,5.32678551462564,-4.59158368325216,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-96,-11,8,1,2623
2024-12-16 10:43:54,5.56777508473263,-4.15259987758588,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,21,1,3136
2024-12-16 10:43:55,5.77524044939689,-3.93999203078885,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 10:43:56,5.98986435945989,-3.79537921148251,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,21,1,3072
2024-12-16 10:43:57,6.18797537165107,-3.70227982403419,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:43:58,6.42147994391671,-3.60826592402604,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,21,1,3328
2024-12-16 10:43:59,6.99382261615616,-3.352887153242,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-98,-11,17,1,2304
2024-12-16 10:44:01,7.24126796097228,-3.00064696543971,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:44:02,7.05470068479182,-2.94809604874332,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,13,1,2752
2024-12-16 10:44:03,6.99085602484736,-3.09526912866313,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,12,1,2752
2024-12-16 10:44:04,7.23141733854533,-3.30465650228323,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,29,1,3199
2024-12-16 10:44:07,8.00656877437007,-3.35818429233388,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,24,1,3712
2024-12-16 10:44:08,8.33643397071683,-3.35800027872742,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,24,1,3839
2024-12-16 10:44:10,8.65209511067314,-3.36203980351793,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,29,1,3072
2024-12-16 10:44:11,8.97935867044407,-3.36225289253745,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,25,1,3263
2024-12-16 10:44:12,9.28442647291763,-3.36855692966136,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,25,1,3263
2024-12-16 10:44:13,9.56853339009961,-3.37990715936071,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-10,21,1,3008
2024-12-16 10:44:14,9.86653065588906,-3.36127110509477,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,21,1,3072
2024-12-16 10:44:15,10.1680721385406,-3.33989734803567,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,21,1,2943
2024-12-16 10:44:17,10.4956230493339,-3.34290331325638,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,22,1,3136
2024-12-16 10:44:18,10.8592690548899,-3.36754779749011,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:44:21,11.5630964554406,-3.42103835641417,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,23,1,3328
2024-12-16 10:44:23,11.8605684091517,-3.48039524156591,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-85,-11,28,1,3968
2024-12-16 10:44:24,12.1851325295535,-3.56443959524871,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-85,-11,28,1,3968
2024-12-16 10:44:25,12.5193118044735,-3.63793362146174,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,25,1,3392
2024-12-16 10:44:26,12.8274194772421,-3.69067847953618,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,25,1,3712
2024-12-16 10:44:27,13.112709014633,-3.75634330491881,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,25,1,3583
2024-12-16 10:44:28,13.3801611671679,-3.80772471829429,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,24,1,3136
2024-12-16 10:44:30,13.6820617233907,-3.79346048709598,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-103,-11,24,1,1729
2024-12-16 10:44:31,13.9354100416687,-3.72568126430887,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-103,-11,24,1,1729
2024-12-16 10:44:34,14.7768289822673,-3.74244738519716,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,28,1,4416
2024-12-16 10:44:36,15.1973214535109,-3.51191928506978,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,27,1,4159
2024-12-16 10:44:37,15.8941333833697,-4.04732565280283,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,27,1,4416
2024-12-16 10:44:39,16.3155431731813,-3.67271774515269,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,24,1,3583
2024-12-16 10:44:40,16.4687312741086,-3.50976329027931,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,24,1,4352
2024-12-16 10:44:41,16.6786747276577,-3.34162674243279,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,30,1,4352
2024-12-16 10:44:43,17.0807924809635,-3.0451391630489,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-79,-11,31,1,4863
2024-12-16 10:44:44,17.2622688501491,-2.88733085918206,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-79,-11,31,1,4863
2024-12-16 10:44:45,17.4349612709775,-2.6755682303309,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,26,1,3200
2024-12-16 10:44:47,17.6129594050898,-2.12883939255987,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,26,1,2688
2024-12-16 10:44:49,17.6315633189794,-1.80624765149119,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-88,-11,26,1,3648
2024-12-16 10:44:50,17.6126280795897,-1.44639656524449,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,26,1,3199
2024-12-16 10:44:51,17.565527221728,-1.14538241448866,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,29,1,3136
2024-12-16 10:44:53,17.5441775751898,-0.828437487579851,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:44:54,17.3869978687993,-0.386430374554551,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:44:55,17.4088462266675,-0.0807491773836843,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-96,-11,23,1,2623
2024-12-16 10:44:56,17.4166266745792,0.198735207602158,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,23,1,2943
2024-12-16 10:44:58,17.2468673215909,0.655461457582855,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,24,1,2816
2024-12-16 10:45:02,17.5478008499301,1.49444219228115,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,13,1,3327
2024-12-16 10:45:03,16.8544502855263,1.29139448445759,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-105,-12,13,1,1473
2024-12-16 10:45:04,16.6500967988763,1.36158286961599,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:45:12,17.594713586293,1.5559895479571,0.0,0.0,0.000000,,,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-101,-11,21,1,1920
2024-12-16 10:45:15,17.5577174338761,1.82347292601174,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,21,1,2559
2024-12-16 10:45:17,18.3252363808567,1.90508011688243,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,20,1,2688
2024-12-16 10:45:18,18.2740598653211,2.1809566623879,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,24,1,2688
2024-12-16 10:45:20,12.3075325746074,-0.923620275862228,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,24,1,3199
2024-12-16 10:45:21,12.3588323848254,-0.876479908459919,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,18,1,3072
2024-12-16 10:45:22,12.3751957672191,-0.858950035755351,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:45:23,12.4877621662484,-0.875986440267422,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-87,-11,18,1,3839
2024-12-16 10:45:24,12.6100300697666,-0.865075323102001,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,27,1,3583
2024-12-16 10:45:25,12.8555245379854,-0.995473561932482,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,27,1,3392
2024-12-16 10:45:26,12.9957820989064,-1.24764632098258,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,23,1,2943
2024-12-16 10:45:28,13.1959634602115,-1.401590160342,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,26,1,3583
2024-12-16 10:46:15,17.6932962731375,2.16674998777954,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:46:22,17.6534377628917,1.99564905789349,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,23,1,3263
2024-12-16 10:46:24,17.6632467537709,1.81015787149964,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-90,-11,20,1,3392
2024-12-16 10:46:28,17.9781608704251,0.582364198105241,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,30,1,4159
2024-12-16 10:46:30,17.9760344784117,0.262777478191043,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:46:32,17.9551654779649,-0.37770085549115,0.0,0.0,0.000000,99,99,,,,,,,,,,,,,,,,
2024-12-16 10:46:33,17.9317749869404,-0.681550981378274,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,21,1,2816
2024-12-16 10:46:35,17.8988079837894,-0.981410578415712,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-82,-11,30,1,4416
2024-12-16 10:46:36,17.8250737186668,-1.28650334561817,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:46:38,17.7910897555416,-1.58896151584488,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-78,-11,34,1,4928
2024-12-16 10:46:40,17.7471193966384,-1.89340090250298,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:46:41,17.6247269948917,-2.39620273945483,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-79,-11,29,1,4863
2024-12-16 10:46:43,17.5653377207172,-2.62206446165754,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:46:44,17.3701639102429,-2.92424495268769,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-80,-11,27,1,4671
2024-12-16 10:46:46,17.1580549596737,-3.04339286758218,0.0,0.0,0.000000,,,,,,,,,,,,,,,,,,
2024-12-16 10:46:47,16.8833793068346,-3.11796289810707,0.0,0.0,0.000000,99,99,,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-89,-11,22,1,3456
2024-12-16 10:46:48,16.6354866864224,-3.22947010385274,0.0,0.0,0.000000,,,0,,,,,,,,,,,,,,,
2024-12-16 10:46:50,16.3172109341538,-3.26292331224121,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,23,1,3199
2024-12-16 10:46:51,16.0514501777413,-3.34575007583125,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,23,1,4222
2024-12-16 10:46:52,15.782545121533,-3.43625283791675,0.0,0.0,0.000000,,,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-84,-11,29,1,4222
2024-12-16 10:46:55,15.5610729755945,-3.5507770831021,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,26,1,2879
2024-12-16 10:46:56,15.2783127089711,-3.59835635685377,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,26,1,3072
2024-12-16 10:46:58,14.8657346788408,-3.54542852707554,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,20,1,2879
2024-12-16 10:46:59,14.6120529571905,-3.59835711798807,0.0,0.0,0.000000,99,99,0,,,,,,,,,,,,,,,
2024-12-16 10:47:00,14.3535314819126,-3.69449638080458,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-91,-11,22,1,3263
2024-12-16 10:47:02,14.1035093279171,-3.80447080495321,0.0,0.0,0.000000,99,99,,,,,,,,,,,,,,,,
2024-12-16 10:47:03,13.9114847990283,-3.85291178131956,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-97,-11,19,1,2559
2024-12-16 10:47:04,13.624332218169,-3.88751066667099,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-92,-11,17,1,3199
2024-12-16 10:47:06,12.6834426611564,-3.91818672548037,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-93,-11,23,1,3008
2024-12-16 10:47:08,12.0147510341483,-3.85714092610921,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,21,1,2688
2024-12-16 10:47:09,11.6759778612827,-3.87016865824172,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,21,1,2816
2024-12-16 10:47:11,11.3266220023078,-3.80872119912634,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-94,-11,22,1,2943
2024-12-16 10:47:12,11.0106665827853,-3.79994209044744,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-100,-11,19,1,2049
2024-12-16 10:47:14,10.6798854157893,-3.78641954886855,0.0,0.0,0.000000,99,99,0,'NOCONN','TDD', 999,50,301,2,1,647232,78,3,-95,-11,19,1,2688
